ZoneId,Description,RegionId,CountryId,UtmGrid,GridRef,ZoneControlState,DateCapturedUtc,LegionCount,SwarmCount,FacelessCount,LastUpdateDateUtc,Latitude,Longitude
2530409,"Rembertow",2440,180,"34U","34U1H5S4Q",2,2020-03-09 10:07:51.8030000,0,462581,0,2020-05-19 01:08:01.9100000,52.260590,21.163550
2523186,"Pyry Ludwinowo",2440,180,"34U","34U1H5S4Q",3,2014-11-04 17:14:44.0800000,0,5280,417122,2020-05-19 01:48:07.2600000,52.116670,21.016670
2528355,"Anin",2440,180,"34U","34U1H5S4Q",2,2020-04-10 16:23:39.4600000,0,268091,0,2020-05-19 01:48:26.0500000,52.217280,21.160180
2527560,"Majdan",2440,180,"34U","34U1H5S4Q",3,2014-06-20 13:50:23.4530000,0,85050,457744,2020-05-19 01:48:50.8700000,52.202660,21.268330
2529058,"Goclawek",2440,180,"34U","34U1H5S4Q",2,2020-03-20 05:44:16.2230000,0,485715,0,2020-05-19 02:11:58.2930000,52.233330,21.133330
2510520,"Odrzywolek",2440,180,"34U","34U2H2S1Q",2,2019-12-31 11:48:34.6470000,0,5113,0,2020-05-19 02:12:32.6530000,51.850000,20.833330
2524213,"Dawidy",2440,180,"34U","34U1H5S3Q",2,2020-04-08 18:31:27.9070000,0,125026,0,2020-05-19 02:13:02.2030000,52.135170,20.975990
2523995,"Jeziorki Polskie",2440,180,"34U","34U1H5S3Q",3,2015-09-07 05:04:06.3500000,0,4305,449649,2020-05-19 02:13:16.3900000,52.133330,20.983330
2442787,"Radzikow",2443,180,"34U","34U2H2S4Q",2,2020-05-19 02:55:29.5970000,0,1074,0,2020-05-19 02:55:29.5970000,50.574290,21.157330
2426282,"Podradwanie",2439,180,"34U","34U2H2S4Q",2,2020-05-19 02:57:31.1870000,0,1137,1112,2020-05-19 02:57:31.1870000,50.243720,21.040010
2423939,"Gruszow Wielki",2439,180,"34U","34U2H2S4Q",2,2020-05-19 02:57:50.9400000,0,1115,1035,2020-05-19 02:57:50.9400000,50.191630,21.031440
2423605,"Podlasek",2439,180,"34U","34U2H2S4Q",2,2020-05-19 02:58:24.6230000,0,1113,1033,2020-05-19 02:58:24.6230000,50.183330,21.050000
2421493,"Szarwark",2439,180,"34U","34U2H2S4Q",2,2020-05-19 02:58:41.5870000,0,1132,1056,2020-05-19 02:58:41.5870000,50.137860,21.054190
2419688,"Wychylowki",2439,180,"34U","34U2H2S4Q",3,2015-06-14 11:01:41.1400000,300,612,2616,2020-05-19 02:58:59.4470000,50.100000,21.016670
2531006,"Zoliborz",2440,180,"34U","34U1H5S3Q",2,2020-05-10 19:26:00.4000000,0,939813,300,2020-05-19 03:24:14.3070000,52.268960,20.986440
2531634,"Klaudyn Drugi",2440,180,"34U","34U1H5S3Q",2,2019-03-12 11:34:47.4400000,0,28833,300,2020-05-19 03:31:44.8070000,52.283330,20.850000
2535119,"Buchnik",2440,180,"34U","34U1H5S3Q",2,2019-09-07 06:55:17.0800000,0,96200,300,2020-05-19 03:32:37.5000000,52.355630,20.929640
2501639,"Kadlubia",2447,180,"33U","33U2H2S2Q",2,2018-04-09 06:44:24.0730000,0,8275,0,2020-05-19 03:40:21.2030000,51.655570,15.171090
2501610,"Grabik",2447,180,"33U","33U2H2S2Q",2,2018-04-09 06:38:35.8070000,0,18536,0,2020-05-19 03:40:27.6600000,51.654370,15.108050
2501690,"Gorka",2447,180,"33U","33U2H2S2Q",2,2018-04-09 06:53:20.9230000,0,3764,0,2020-05-19 03:40:42.3170000,51.657480,15.048620
2523682,"Kepa Oborska",2440,180,"34U","34U1H5S4Q",2,2020-01-21 13:00:51.2300000,0,505635,0,2020-05-19 04:42:45.9200000,52.129590,21.170230
2534820,"Manki",2440,180,"34U","34U1H5S4Q",2,2019-09-10 06:07:28.5070000,0,13301,300,2020-05-19 05:14:33.8170000,52.350000,21.050000
