ZoneId,Description,RegionId,CountryId,UtmGrid,GridRef,ZoneControlState,DateCapturedUtc,LegionCount,SwarmCount,FacelessCount,LastUpdateDateUtc,Latitude,Longitude
2415781,"Podlesie",2450,180,"34U","34U2H1S3Q",2,2020-05-06 03:58:11.4300000,0,2104,0,2020-05-06 03:58:14.4230000,50.016670,18.733330
2417319,"Radziejow",2450,180,"34U","34U2H1S3Q",3,2020-05-06 04:57:02.2500000,0,1300,1920,2020-05-06 04:57:02.2500000,50.050000,18.516670
2416979,"Jankowice Rybnickie",2450,180,"34U","34U2H1S3Q",3,2020-05-06 05:10:07.7630000,0,0,551,2020-05-06 05:10:07.7630000,50.044790,18.547070
2416573,"Michalkowice",2450,180,"34U","34U2H1S3Q",3,2020-05-06 05:10:16.1900000,0,0,591,2020-05-06 05:10:16.1900000,50.033330,18.566670
2416060,"Swierklany",2450,180,"34U","34U2H1S3Q",3,2020-05-06 05:10:25.1430000,0,0,586,2020-05-06 05:10:25.1470000,50.022190,18.582860
2515691,"Rozyce Nowe",2446,180,"34U","34U2H1S2Q",2,2020-05-06 06:04:53.5600000,0,823,88,2020-05-06 06:04:53.5600000,51.959540,19.150830
2514026,"Golaszyny",2446,180,"34U","34U2H1S2Q",2,2020-05-06 06:04:58.6970000,0,758,0,2020-05-06 06:04:58.6970000,51.924560,19.166380
2514070,"Skorka",2446,180,"34U","34U2H1S2Q",2,2020-05-06 06:05:03.1670000,0,776,0,2020-05-06 06:05:03.1670000,51.925910,19.148240
2514939,"Chrzastow Stary",2446,180,"34U","34U2H1S2Q",2,2020-05-06 06:05:08.9330000,0,816,0,2020-05-06 06:05:08.9330000,51.944440,19.169910
2515283,"Chrzastow",2446,180,"34U","34U2H1S2Q",2,2020-05-06 06:05:14.0400000,0,526,499,2020-05-06 06:05:14.0400000,51.950000,19.166670
2514915,"Sniatowa",2446,180,"34U","34U2H1S2Q",2,2020-05-06 06:05:19.9470000,0,829,0,2020-05-06 06:05:19.9470000,51.943540,19.153980
2515726,"Lazki",2446,180,"34U","34U2H1S2Q",2,2020-05-06 06:05:26.5200000,0,639,0,2020-05-06 06:05:26.5200000,51.960880,19.146690
2515679,"Chrzastow Wielki",2446,180,"34U","34U2H1S2Q",2,2020-05-06 06:05:33.4400000,0,683,0,2020-05-06 06:05:33.4400000,51.959380,19.171160
2515044,"Parzeczew",2446,180,"34U","34U2H1S2Q",2,2020-05-06 06:05:41.0030000,0,768,0,2020-05-06 06:05:41.0030000,51.948550,19.206080
2513182,"Swedow",2446,180,"34U","34U2H1S2Q",2,2020-05-06 06:20:19.5970000,0,2003,0,2020-05-06 06:20:19.6000000,51.904720,19.545120
2513126,"Smolice",2446,180,"34U","34U2H1S2Q",2,2020-05-06 06:20:31.8970000,0,1258,0,2020-05-06 06:20:31.8970000,51.902390,19.575410
2513657,"Kolonia Tymianka",2446,180,"34U","34U2H1S2Q",2,2020-05-06 06:20:42.6330000,0,2092,0,2020-05-06 06:20:47.6030000,51.916670,19.566670
2416905,"Rzeszow",2441,180,"34U","34U2H2S4Q",3,2014-08-21 07:03:42.0400000,300,4939,4694423,2020-05-06 06:53:42.1300000,50.041320,21.999010
2417354,"Zaleze",2441,180,"34U","34U2H3S3Q",3,2014-08-19 22:25:50.3770000,3371,29660,200118,2020-05-06 06:53:45.1900000,50.050000,22.050000
2419699,"Budy",2441,180,"34U","34U2H3S3Q",3,2014-04-18 21:02:56.3530000,300,15041,533389,2020-05-06 06:53:46.2230000,50.100000,22.050000
2524495,"Sokolow",2440,180,"34U","34U1H5S3Q",3,2018-03-11 09:32:24.9000000,0,0,1027306,2020-05-06 07:58:57.1800000,52.143920,20.867840
2435054,"Wiesiolka",2450,180,"34U","34U2H1S4Q",2,2020-05-06 11:35:52.6870000,0,9200,0,2020-05-06 11:36:02.1370000,50.417710,19.353360
2445239,"Milosc",2450,180,"34U","34U2H1S4Q",2,2020-05-06 11:36:31.3300000,0,1194,239,2020-05-06 11:36:31.3300000,50.616670,19.200000
2415779,"Osiny",2450,180,"34U","34U2H1S3Q",3,2020-05-06 15:05:26.3600000,0,1055,1537,2020-05-06 15:05:26.3600000,50.016670,18.683330
2414255,"Szeroka",2450,180,"34U","34U2H4S1Q",3,2020-05-06 15:06:23.6070000,0,1026,1537,2020-05-06 15:06:23.6070000,49.983330,18.633330
2414256,"Katy",2450,180,"34U","34U2H4S1Q",3,2020-05-06 15:06:44.8870000,0,1034,1537,2020-05-06 15:06:44.8870000,49.983330,18.633330
2521527,"Walendow",2440,180,"34U","34U1H5S3Q",3,2016-03-14 21:18:31.7900000,0,0,1005860,2020-05-06 15:52:59.9270000,52.083330,20.850000
2489263,"Glinice",2440,180,"34U","34U2H2S2Q",2,2017-01-22 00:10:57.2500000,0,1364804,0,2020-05-06 18:00:42.3500000,51.389820,21.171720
2539191,"Krubin",2440,180,"34U","34U1H5S3Q",2,2019-03-11 09:26:25.9600000,0,4534,0,2020-05-06 18:07:41.0430000,52.445230,20.812230
2530783,"Marymont",2440,180,"34U","34U1H5S3Q",3,2015-02-20 18:13:47.1970000,0,2478,1941497,2020-05-06 18:08:25.8100000,52.266670,20.950000
2416190,"Swierklany Gorne",2450,180,"34U","34U2H1S3Q",2,2017-12-20 12:10:03.1830000,0,1321124,0,2020-05-06 18:11:11.0100000,50.027650,18.590500
2414254,"Chrzastowice",2450,180,"34U","34U2H4S1Q",3,2020-05-06 18:15:28.5430000,0,354,574,2020-05-06 18:15:28.5430000,49.983330,18.616670
2414537,"Gogolowa",2450,180,"34U","34U2H4S1Q",3,2020-05-06 18:15:39.5000000,0,0,550,2020-05-06 18:15:39.5000000,49.986660,18.590410
2413388,"Jastrzebie Gorne",2450,180,"34U","34U2H4S1Q",3,2020-05-06 18:28:50.5030000,0,300,574,2020-05-06 18:28:50.5030000,49.966670,18.600000
2413389,"Pochwacie",2450,180,"34U","34U2H4S1Q",3,2020-05-06 18:31:42.9730000,0,1052,1537,2020-05-06 18:31:42.9730000,49.966670,18.616670
2412625,"Bzie Zameckie",2450,180,"34U","34U2H4S1Q",3,2020-05-06 18:50:49.5900000,0,468,1708,2020-05-06 18:50:49.5900000,49.950000,18.650000
2411877,"Ruptawa",2450,180,"34U","34U2H4S1Q",3,2020-05-06 18:51:03.2800000,0,995,1537,2020-05-06 18:51:03.2800000,49.933330,18.616670
2412917,"Jastrzebie Zdroj",2450,180,"34U","34U2H4S1Q",2,2020-05-06 18:55:50.6700000,0,1023,171,2020-05-06 18:55:50.6700000,49.955420,18.574790
2413390,"Debina",2450,180,"34U","34U2H4S1Q",2,2020-05-06 18:56:02.4070000,0,2058,0,2020-05-06 18:56:05.3770000,49.966670,18.633330
2415780,"Baranowice",2450,180,"34U","34U2H1S3Q",2,2020-05-06 18:56:15.1800000,0,2079,0,2020-05-06 18:56:17.8430000,50.016670,18.716670
2416791,"Rudziczka",2450,180,"34U","34U2H1S3Q",2,2020-05-06 18:56:23.3030000,0,2009,0,2020-05-06 18:56:26.0730000,50.036080,18.762250
2416232,"Suszec",2450,180,"34U","34U2H1S3Q",2,2020-05-06 18:56:32.0830000,0,2031,0,2020-05-06 18:56:35.6300000,50.029580,18.791600
2414501,"Krzyzowice",2450,180,"34U","34U2H4S1Q",2,2020-05-06 18:56:45.3070000,0,1056,171,2020-05-06 18:56:45.3070000,49.985280,18.672810
2415974,"Swierklany Dolne",2450,180,"34U","34U2H1S3Q",3,2020-05-06 19:00:58.8430000,0,1032,1544,2020-05-06 19:00:58.8430000,50.018270,18.577020
2413391,"Bzie Gorne",2450,180,"34U","34U2H4S1Q",3,2020-05-06 19:01:25.8030000,0,4,1248,2020-05-06 19:01:25.8030000,49.966670,18.666670
2525701,"Zawady",2440,180,"34U","34U1H5S4Q",3,2016-08-06 19:32:17.2230000,0,10674,698786,2020-05-06 19:26:27.4830000,52.166670,21.100000
2526512,"Wierzbno",2440,180,"34U","34U1H5S4Q",2,2020-01-30 15:38:30.3670000,0,376248,0,2020-05-06 19:26:58.1330000,52.183330,21.016670
2528727,"Warsaw",2440,180,"34U","34U1H5S4Q",3,2015-01-25 23:59:22.0100000,0,1022,17225091,2020-05-06 19:27:36.5930000,52.229770,21.011780
2412627,"Wisla Wielka",2450,180,"34U","34U2H4S1Q",3,2020-05-06 19:37:02.8600000,0,0,1102,2020-05-06 19:37:02.8600000,49.950000,18.866670
2414261,"Brzezce",2450,180,"34U","34U2H4S1Q",3,2020-05-06 19:37:09.4170000,0,0,668,2020-05-06 19:37:09.4170000,49.983330,18.850000
2414260,"Pazurowice",2450,180,"34U","34U2H4S1Q",3,2020-05-06 19:37:22.9300000,0,1032,1537,2020-05-06 19:37:22.9300000,49.983330,18.833330
2414258,"Konradowo",2450,180,"34U","34U2H4S1Q",3,2020-05-06 19:37:35.5470000,0,0,634,2020-05-06 19:37:35.5470000,49.983330,18.766670
2413393,"Kozle",2450,180,"34U","34U2H4S1Q",3,2020-05-06 19:37:42.4430000,0,0,544,2020-05-06 19:37:42.4430000,49.966670,18.783330
2413080,"Studzionka",2450,180,"34U","34U2H4S1Q",3,2020-05-06 19:37:48.6470000,0,0,538,2020-05-06 19:37:48.6470000,49.962320,18.772800
2412626,"Wisla Mala",2450,180,"34U","34U2H4S1Q",3,2020-05-06 19:37:55.8670000,0,0,550,2020-05-06 19:37:55.8670000,49.950000,18.800000
2378507,"Chmiel",2441,180,"34U","34U2H6S1Q",1,2020-04-15 07:53:56.8100000,473568,0,0,2020-05-06 19:37:59.1400000,49.222310,22.602650
2545810,"Baborowko",2451,180,"33U","33U1H6S3Q",3,2017-09-12 20:34:45.7200000,0,0,670950,2020-05-06 19:40:38.4770000,52.585320,16.631410
2525290,"Nowe Grocholice",2440,180,"34U","34U1H5S3Q",2,2019-03-27 15:54:11.6200000,0,258931,0,2020-05-06 19:49:13.2830000,52.159240,20.911100
2523998,"Kepa Latoszkowa",2440,180,"34U","34U1H5S4Q",2,2019-07-20 03:00:14.8700000,0,419689,0,2020-05-06 19:49:48.9230000,52.133330,21.133330
2528376,"Odolany",2440,180,"34U","34U1H5S3Q",2,2019-10-10 19:54:29.3170000,0,701959,0,2020-05-06 19:50:10.2330000,52.217910,20.934880
2473752,"Bartoszowice",2445,180,"33U","33U2H3S2Q",1,,2380326,0,0,2020-05-06 19:59:24.6670000,51.100830,17.109650
2412079,"Radziszow",2439,180,"34U","34U2H4S2Q",3,2016-11-12 16:59:30.5270000,0,0,92897810,2020-05-06 20:33:31.6300000,49.935310,19.815220
