ZoneId,Description,RegionId,CountryId,UtmGrid,GridRef,ZoneControlState,DateCapturedUtc,LegionCount,SwarmCount,FacelessCount,LastUpdateDateUtc,Latitude,Longitude
2488654,"Wosniki",2440,180,"34U","34U2H2S2Q",2,2016-12-23 14:50:45.9630000,0,117555,0,2020-05-21 00:03:51.7570000,51.378960,21.098950
2527560,"Majdan",2440,180,"34U","34U1H5S4Q",3,2014-06-20 13:50:23.4530000,0,85567,456692,2020-05-21 00:36:16.7830000,52.202660,21.268330
2526826,"Goraszka",2440,180,"34U","34U1H5S4Q",3,2017-06-08 07:11:47.2070000,0,35118,189209,2020-05-21 00:36:32.9400000,52.190140,21.280350
2424074,"Zaluze",2441,180,"34U","34U2H3S4Q",1,2017-05-14 16:15:09.0770000,79015,300,0,2020-05-21 02:12:01.4000000,50.198020,23.161740
2420468,"Orzepowice",2450,180,"34U","34U2H1S3Q",2,2018-04-11 19:44:23.7600000,0,1310902,0,2020-05-21 02:35:16.1600000,50.116670,18.533330
2414255,"Szeroka",2450,180,"34U","34U2H4S1Q",2,2020-05-21 02:35:25.1030000,0,336,0,2020-05-21 02:35:25.1030000,49.983330,18.633330
2412622,"Granica",2450,180,"34U","34U2H4S1Q",2,2020-05-21 02:35:32.8130000,0,364,0,2020-05-21 02:35:32.8130000,49.950000,18.550000
2521892,"Lesznowola",2440,180,"34U","34U1H5S3Q",3,2016-08-17 19:42:51.2400000,0,1117,1297288,2020-05-21 02:55:43.2700000,52.090950,20.934790
2504407,"Chojny Nowe",2446,180,"34U","34U2H1S2Q",3,2017-03-22 18:59:51.1130000,0,0,550215,2020-05-21 03:30:24.4370000,51.716670,19.483330
2500933,"Zary",2447,180,"33U","33U2H2S2Q",2,2018-04-09 06:33:54.7730000,0,464370,0,2020-05-21 03:31:46.1030000,51.642050,15.137270
2501610,"Grabik",2447,180,"33U","33U2H2S2Q",2,2018-04-09 06:38:35.8070000,0,19686,0,2020-05-21 03:31:50.8630000,51.654370,15.108050
2501639,"Kadlubia",2447,180,"33U","33U2H2S2Q",2,2018-04-09 06:44:24.0730000,0,9425,0,2020-05-21 03:31:58.4530000,51.655570,15.171090
2499775,"Galkow",2447,180,"33U","33U2H2S2Q",2,2018-04-09 06:41:30.1970000,0,5414,0,2020-05-21 03:32:04.4570000,51.616670,15.166670
2498780,"Kunice Zarskie",2447,180,"33U","33U2H2S2Q",2,2018-04-09 06:52:05.9700000,0,3214,0,2020-05-21 03:32:10.4870000,51.599440,15.164950
2523186,"Pyry Ludwinowo",2440,180,"34U","34U1H5S4Q",3,2014-11-04 17:14:44.0800000,0,5280,414531,2020-05-21 03:49:11.2770000,52.116670,21.016670
2525911,"Koszajec",2440,180,"34U","34U1H5S3Q",2,2020-04-29 14:02:49.1770000,0,3857,0,2020-05-21 03:49:40.2070000,52.168670,20.740810
2525097,"Parzniew",2440,180,"34U","34U1H5S3Q",3,2016-08-17 18:21:50.9870000,300,3876,998311,2020-05-21 03:50:35.4330000,52.152980,20.756260
2523994,"Falenty",2440,180,"34U","34U1H5S3Q",3,2016-04-24 21:50:51.3770000,0,2999,2069723,2020-05-21 03:52:50.1530000,52.133330,20.900000
2607279,"Ryn",2444,180,"34U","34U1H5S2Q",1,2017-05-03 10:17:29.0670000,5720890,0,0,2020-05-21 04:20:06.4730000,53.937700,21.546420
2532435,"Izabelin-Dziekanowek",2440,180,"34U","34U1H5S3Q",3,2017-11-18 09:05:17.5800000,0,4964,620848,2020-05-21 04:22:18.5130000,52.300000,20.833330
2431972,"Leka",2450,180,"34U","34U2H1S4Q",2,2020-05-21 05:43:01.0200000,0,782,0,2020-05-21 05:43:01.0200000,50.358910,19.350750
2431769,"Losien",2450,180,"34U","34U2H1S4Q",2,2020-05-21 05:43:06.8700000,0,781,0,2020-05-21 05:43:06.8700000,50.350750,19.337710
2431624,"Lazy",2450,180,"34U","34U2H1S4Q",2,2020-05-21 05:43:22.2300000,0,788,0,2020-05-21 05:43:22.2300000,50.350000,19.416670
2430214,"Kuzniczka",2450,180,"34U","34U2H1S4Q",2,2020-05-21 05:43:28.5600000,0,788,0,2020-05-21 05:43:28.5600000,50.321580,19.405030
2430167,"Laski",2439,180,"34U","34U2H1S4Q",2,2020-05-21 05:43:32.9230000,0,778,0,2020-05-21 05:43:32.9230000,50.319670,19.460530
2429163,"Krze",2439,180,"34U","34U2H1S4Q",2,2020-05-21 05:43:37.4570000,0,788,0,2020-05-21 05:43:37.4570000,50.300000,19.433330
2429612,"Krzykawka",2439,180,"34U","34U2H1S4Q",2,2020-05-21 05:43:43.6300000,0,779,0,2020-05-21 05:43:43.6300000,50.312260,19.419880
2429438,"Ujkow Nowy",2439,180,"34U","34U2H1S4Q",2,2020-05-21 05:43:51.4770000,0,788,0,2020-05-21 05:43:51.4770000,50.305760,19.445120
2428339,"Przymiarki",2439,180,"34U","34U2H1S4Q",2,2020-05-21 05:44:00.1300000,0,790,0,2020-05-21 05:44:00.1300000,50.283330,19.400000
2532927,"Sierakow",2440,180,"34U","34U1H5S3Q",3,2016-02-17 23:51:47.0300000,0,15875,652682,2020-05-21 06:26:32.0170000,52.312570,20.812570
2417354,"Zaleze",2441,180,"34U","34U2H3S3Q",3,2014-08-19 22:25:50.3770000,1200,18043,132761,2020-05-21 07:09:43.7700000,50.050000,22.050000
2420177,"Dabrowa",2441,180,"34U","34U2H3S4Q",1,2020-05-21 08:27:37.8470000,2213,0,0,2020-05-21 08:27:37.8470000,50.113720,23.149400
2543378,"Dabrowa",2440,180,"34U","34U1H5S4Q",2,2016-07-27 06:34:10.5330000,0,50141,0,2020-05-21 10:10:39.9670000,52.533330,21.816670
2411643,"Bystrowice",2441,180,"34U","34U2H6S1Q",2,2020-03-07 19:05:19.4970000,724,23956,0,2020-05-21 10:23:15.3300000,49.932880,22.572960
2543665,"Budziska",2440,180,"34U","34U1H5S4Q",2,2016-08-08 12:04:37.2630000,0,35641,0,2020-05-21 10:26:19.9030000,52.539140,21.667960
2416905,"Rzeszow",2441,180,"34U","34U2H2S4Q",3,2014-08-21 07:03:42.0400000,300,40242,4003899,2020-05-21 11:23:44.0600000,50.041320,21.999010
2522993,"Podolszyn",2440,180,"34U","34U1H5S3Q",3,2018-10-20 12:29:39.2300000,0,2116,389346,2020-05-21 12:54:20.6070000,52.116200,20.941570
2422348,"Lubaczow",2441,180,"34U","34U2H3S4Q",1,2020-05-21 11:30:58.2900000,2812,0,0,2020-05-21 13:11:48.6400000,50.157000,23.123390
2422865,"Hurcze",2441,180,"34U","34U2H3S4Q",1,2020-05-21 13:12:30.4700000,1086,719,0,2020-05-21 13:12:30.4700000,50.166670,23.083330
2423626,"Maslanki",2441,180,"34U","34U2H3S4Q",1,2020-05-21 14:13:01.3300000,2518,1126,0,2020-05-21 14:13:01.3300000,50.183330,23.083330
2527033,"Wawer",2440,180,"34U","34U1H5S4Q",3,2014-09-29 07:29:39.0500000,0,106573,345514,2020-05-21 14:22:55.4230000,52.196560,21.177520
