ZoneId,Description,RegionId,CountryId,UtmGrid,GridRef,ZoneControlState,DateCapturedUtc,LegionCount,SwarmCount,FacelessCount,LastUpdateDateUtc,Latitude,Longitude
2422815,"Ochojec",2450,180,"34U","34U2H1S3Q",2,2018-04-06 07:48:55.7600000,0,1321938,0,2020-04-30 02:31:53.1670000,50.166670,18.550000
2416571,"Chalupki",2450,180,"34U","34U2H1S3Q",2,2019-11-21 04:39:48.5570000,0,1015318,0,2020-04-30 02:32:30.7200000,50.033330,18.500000
2414256,"Katy",2450,180,"34U","34U2H4S1Q",2,2020-04-30 02:38:28.8370000,0,328,0,2020-04-30 02:38:28.8370000,49.983330,18.633330
2411879,"Wegry",2450,180,"34U","34U2H4S1Q",2,2020-04-30 02:39:10.0530000,0,360,0,2020-04-30 02:39:10.0530000,49.933330,18.700000
2414254,"Chrzastowice",2450,180,"34U","34U2H4S1Q",2,2020-04-30 02:40:52.2600000,0,1184,0,2020-04-30 02:40:52.2600000,49.983330,18.616670
2492223,"Rakow Duzy",2446,180,"34U","34U2H1S2Q",3,2020-04-30 03:15:12.1600000,0,0,1110,2020-04-30 03:15:12.1600000,51.450320,19.723030
2491793,"Rakow",2446,180,"34U","34U2H1S2Q",3,2020-04-30 03:15:31.0730000,0,393,1153,2020-04-30 03:15:31.0730000,51.447640,19.715820
2492072,"Kolonia Rakow",2446,180,"34U","34U2H1S2Q",3,2020-04-30 03:15:35.9570000,225,0,1144,2020-04-30 03:15:35.9570000,51.450000,19.733330
2491728,"Meszcze",2446,180,"34U","34U2H1S2Q",3,2020-04-30 03:15:40.8770000,0,0,1152,2020-04-30 03:15:40.8770000,51.445110,19.742350
2491495,"Dymacz",2446,180,"34U","34U2H1S2Q",3,2020-04-30 03:15:51.3400000,22,0,1916,2020-04-30 03:15:51.3400000,51.435550,19.650560
2491323,"Kolonia Byki",2446,180,"34U","34U2H1S2Q",3,2020-04-30 03:16:05.7900000,655,0,1508,2020-04-30 03:16:05.7900000,51.433330,19.666670
2491325,"Rakow Maly",2446,180,"34U","34U2H1S2Q",3,2020-04-30 03:56:06.7730000,0,0,2255,2020-04-30 03:56:09.8600000,51.433330,19.700000
2491324,"Byki",2446,180,"34U","34U2H1S2Q",3,2020-04-30 03:56:14.8670000,45,0,684,2020-04-30 03:56:14.8700000,51.433330,19.683330
2490037,"Wierzeje",2446,180,"34U","34U2H1S2Q",3,2020-04-30 03:56:21.8300000,0,0,806,2020-04-30 03:56:21.8300000,51.406460,19.740260
2489368,"Swierczow",2446,180,"34U","34U2H1S2Q",3,2020-04-30 03:56:25.9030000,0,0,655,2020-04-30 03:56:25.9030000,51.393900,19.732980
2490753,"Twardoslawice",2446,180,"34U","34U2H1S2Q",3,2020-04-30 03:56:35.6070000,0,0,1029,2020-04-30 03:56:35.6070000,51.419720,19.630630
2490792,"Majkow Duzy",2446,180,"34U","34U2H1S2Q",3,2020-04-30 03:56:41.3230000,0,0,1015,2020-04-30 03:56:41.3270000,51.421130,19.598000
2534031,"Pustelnik",2440,180,"34U","34U1H5S4Q",2,2019-04-24 14:37:33.4070000,0,1034398,0,2020-04-30 04:07:00.9570000,52.333330,21.116670
2533245,"Drewnica",2440,180,"34U","34U1H5S4Q",2,2019-07-20 17:57:53.2300000,0,777586,0,2020-04-30 04:07:06.0000000,52.316670,21.116670
2534823,"Kepa Tarchominska",2440,180,"34U","34U1H5S4Q",2,2019-04-29 11:39:52.4770000,0,837939,0,2020-04-30 04:07:14.6430000,52.350000,21.100000
2535225,"Czarna Struga",2440,180,"34U","34U1H5S4Q",2,2019-03-20 11:15:38.8200000,0,1254178,0,2020-04-30 04:07:21.2300000,52.359980,21.116920
2536882,"Izabelin",2440,180,"34U","34U1H5S4Q",2,2019-06-30 15:57:14.0470000,0,1026224,0,2020-04-30 04:07:36.2530000,52.395190,21.058040
2537968,"Maloleka",2440,180,"34U","34U1H5S4Q",2,2019-05-25 17:03:33.9030000,0,1109595,0,2020-04-30 04:07:42.6930000,52.416670,21.050000
2539121,"Bialobrzegi",2440,180,"34U","34U1H5S4Q",2,2019-05-14 09:00:28.4030000,0,1482518,0,2020-04-30 04:07:53.1830000,52.441990,21.052550
2540764,"Borowa Gora",2440,180,"34U","34U1H5S4Q",2,2019-03-13 19:09:45.5630000,0,14870,0,2020-04-30 04:26:54.8000000,52.479020,21.032810
2488719,"Czeszow",2445,180,"33U","33U2H3S2Q",2,,0,72098,0,2020-04-30 04:27:01.5100000,51.382060,17.247940
2541610,"Ludwinow Zegrzynskie",2440,180,"34U","34U1H5S4Q",2,2019-03-13 19:09:29.1100000,0,10902,0,2020-04-30 04:27:12.2600000,52.498980,21.012730
2543686,"Wierzbica",2440,180,"34U","34U1H5S4Q",2,2019-06-27 07:36:58.7300000,0,8831,0,2020-04-30 04:27:24.2870000,52.540140,21.070920
2543361,"Popowo Koscielne",2440,180,"34U","34U1H5S4Q",2,2019-03-08 22:00:30.1900000,0,4338,0,2020-04-30 04:27:59.2900000,52.533330,21.183330
2547812,"Wielatki Rosochate",2440,180,"34U","34U1H5S4Q",2,2016-07-18 19:35:19.8230000,0,15728,0,2020-04-30 04:28:23.4730000,52.633330,21.316670
