ZoneId,Description,RegionId,CountryId,UtmGrid,GridRef,ZoneControlState,DateCapturedUtc,LegionCount,SwarmCount,FacelessCount,LastUpdateDateUtc,Latitude,Longitude
2405005,"Mikuszowice Krakowskie",2450,180,"34U","34U2H4S2Q",2,2013-10-29 03:57:26.1870000,0,4065356,0,2020-04-26 00:17:15.3470000,49.789300,19.076040
2405186,"Kamienica",2450,180,"34U","34U2H4S2Q",2,2013-01-28 22:22:33.9600000,0,4535525,0,2020-04-26 00:17:23.9330000,49.796030,19.016900
2412624,"Jastrzebie Dolne",2450,180,"34U","34U2H4S1Q",2,2019-11-20 21:03:30.6000000,0,1309068,0,2020-04-26 05:01:31.9100000,49.950000,18.583330
2420467,"Pogwizdow",2450,180,"34U","34U2H1S3Q",2,2017-12-19 10:57:22.1770000,0,1294628,0,2020-04-26 05:02:09.5370000,50.116670,18.400000
2506879,"Henrykow",2446,180,"34U","34U2H1S2Q",3,2016-12-12 23:29:08.1570000,0,0,1000493,2020-04-26 05:12:13.0230000,51.767760,19.542730
2510034,"Lagiewniki",2446,180,"34U","34U2H1S2Q",3,2017-05-10 03:19:08.8230000,0,0,304684,2020-04-26 05:12:37.7030000,51.837320,19.464010
2504407,"Chojny Nowe",2446,180,"34U","34U2H1S2Q",3,2017-03-22 18:59:51.1130000,0,0,418965,2020-04-26 06:32:42.2930000,51.716670,19.483330
2528727,"Warsaw",2440,180,"34U","34U1H5S4Q",3,2015-01-25 23:59:22.0100000,0,13901,17256363,2020-04-26 07:05:05.8500000,52.229770,21.011780
2501639,"Kadlubia",2447,180,"33U","33U2H2S2Q",2,2018-04-09 06:44:24.0730000,0,2525,0,2020-04-26 07:46:13.1900000,51.655570,15.171090
2502635,"Lubomysl",2447,180,"33U","33U2H2S2Q",2,2018-04-09 06:47:50.6830000,0,3114,0,2020-04-26 07:46:20.1000000,51.679210,15.167590
2503319,"Surowa",2447,180,"33U","33U2H2S2Q",2,2018-04-09 06:51:48.5300000,0,1380,0,2020-04-26 07:46:43.8270000,51.692990,15.134260
2531636,"Gac",2440,180,"34U","34U1H5S3Q",2,2020-04-21 20:41:35.4370000,0,609240,0,2020-04-26 08:26:57.6270000,52.283330,20.900000
2375378,"Widelki",2441,180,"34U","34U2H6S1Q",1,2020-04-01 19:59:15.4100000,97532,0,0,2020-04-26 08:45:05.4900000,49.150610,22.683680
2417354,"Zaleze",2441,180,"34U","34U2H3S3Q",3,2014-08-19 22:25:50.3770000,3371,34380,200118,2020-04-26 09:20:41.7700000,50.050000,22.050000
2418925,"Pogwizdow Nowy",2441,180,"34U","34U2H2S4Q",3,2014-04-18 19:15:25.3330000,1200,3761,707825,2020-04-26 09:20:42.8170000,50.083330,21.983330
2419405,"Rudna Mala",2441,180,"34U","34U2H2S4Q",3,2014-04-18 19:16:58.6100000,300,3330,831787,2020-04-26 09:20:43.8500000,50.098890,21.960210
2419699,"Budy",2441,180,"34U","34U2H3S3Q",3,2014-04-18 21:02:56.3530000,300,19077,533389,2020-04-26 09:20:44.8600000,50.100000,22.050000
2419675,"Zwakow",2450,180,"34U","34U2H1S3Q",3,2015-02-03 20:56:01.6100000,0,0,9527,2020-04-26 09:20:45.8900000,50.100000,18.966670
2529436,"Gorce",2440,180,"34U","34U1H5S3Q",3,2016-08-24 10:07:34.8300000,0,5152,942643,2020-04-26 09:20:46.9230000,52.241470,20.912730
2522743,"Kazimierowka",2440,180,"34U","34U1H5S3Q",3,2014-07-06 10:50:14.0370000,0,8248,556010,2020-04-26 09:20:47.9570000,52.108560,20.693560
2420123,"Rogoznica",2441,180,"34U","34U2H2S4Q",3,2014-08-23 18:05:22.8930000,600,1117,749180,2020-04-26 09:20:48.9700000,50.111390,21.953260
2428328,"Czarny Las",2450,180,"34U","34U2H1S3Q",3,2016-03-27 19:24:23.4830000,3247,1324,413421,2020-04-26 09:20:49.9870000,50.283330,18.866670
2420475,"Glinka",2450,180,"34U","34U2H1S3Q",3,2015-02-13 08:06:31.8100000,1780,4122,430171,2020-04-26 09:20:51.0200000,50.116670,18.966670
2421242,"Makotowiec",2450,180,"34U","34U2H1S3Q",3,2015-01-25 20:43:58.1430000,900,5405,412266,2020-04-26 09:20:52.0500000,50.133330,18.966670
2414256,"Katy",2450,180,"34U","34U2H4S1Q",3,2020-04-26 10:19:40.2470000,0,1018,1537,2020-04-26 10:19:40.2470000,49.983330,18.633330
2415780,"Baranowice",2450,180,"34U","34U2H1S3Q",3,2020-04-26 10:31:48.3130000,0,0,586,2020-04-26 10:31:48.3130000,50.016670,18.716670
2413391,"Bzie Gorne",2450,180,"34U","34U2H4S1Q",3,2020-04-26 10:42:59.6030000,0,183,287,2020-04-26 10:42:59.6030000,49.966670,18.666670
2413389,"Pochwacie",2450,180,"34U","34U2H4S1Q",3,2020-04-26 10:43:20.1430000,0,329,458,2020-04-26 10:43:20.1430000,49.966670,18.616670
2411880,"Kolonia Golasowice",2450,180,"34U","34U2H4S1Q",2,2020-04-26 11:44:42.9500000,0,2041,0,2020-04-26 11:44:45.8800000,49.933330,18.700000
2481193,"Wykroty",2445,180,"33U","33U2H2S2Q",2,2020-04-26 12:14:54.2070000,0,1315,0,2020-04-26 12:14:54.2070000,51.232900,15.278920
2484393,"Wegliniec",2445,180,"33U","33U2H2S2Q",2,2020-04-26 12:15:05.9330000,0,1352,0,2020-04-26 12:15:05.9330000,51.287530,15.228940
2491310,"Lubszow",2445,180,"33U","33U2H2S2Q",2,2020-04-06 06:22:35.3530000,0,2250,0,2020-04-26 12:15:58.8170000,51.433330,15.383330
2493042,"Swietoszow",2445,180,"33U","33U2H2S2Q",2,2020-04-06 06:22:15.3400000,0,2098,0,2020-04-26 12:16:34.0770000,51.469790,15.399850
2524186,"Rycice",2440,180,"34U","34U1H5S4Q",2,2020-04-24 04:23:43.1330000,0,397043,0,2020-04-26 13:23:28.7030000,52.134280,21.248760
2525696,"Opacz",2440,180,"34U","34U1H5S3Q",3,2018-06-25 13:29:56.2170000,0,81314,371132,2020-04-26 13:55:38.8830000,52.166670,20.916670
2526511,"Okecie",2440,180,"34U","34U1H5S3Q",2,2020-04-16 11:59:43.1500000,0,709753,0,2020-04-26 14:18:37.7730000,52.183330,20.950000
2526222,"Wlochy",2440,180,"34U","34U1H5S3Q",2,2019-08-08 13:38:06.7800000,0,891921,0,2020-04-26 14:18:41.0300000,52.179410,20.946120
2525697,"Zaluski",2440,180,"34U","34U1H5S3Q",2,2020-03-16 10:54:06.9030000,0,693350,0,2020-04-26 14:18:46.7470000,52.166670,20.933330
2525695,"Opacz Duza",2440,180,"34U","34U1H5S3Q",2,2019-03-12 07:11:55.7800000,0,224502,0,2020-04-26 14:19:04.7000000,52.166670,20.916670
2525694,"Kolonia Opacz",2440,180,"34U","34U1H5S3Q",2,2019-07-19 12:03:40.8630000,0,19587,0,2020-04-26 14:19:10.7130000,52.166670,20.916670
2525912,"Opacz Mala",2440,180,"34U","34U1H5S3Q",2,2020-03-29 11:02:48.9100000,0,314633,0,2020-04-26 14:19:15.2900000,52.168880,20.903890
2415030,"Skrzeczkowice",2450,180,"34U","34U2H4S1Q",2,2019-09-11 05:53:36.3700000,0,1401546,0,2020-04-26 14:33:54.5530000,50.000000,18.650000
2415778,"Borynia",2450,180,"34U","34U2H1S3Q",2,2019-08-30 06:55:13.1600000,0,1401245,0,2020-04-26 14:33:58.5670000,50.016670,18.650000
2416190,"Swierklany Gorne",2450,180,"34U","34U2H1S3Q",2,2017-12-20 12:10:03.1830000,0,1311124,0,2020-04-26 14:34:16.5400000,50.027650,18.590500
2418101,"Chwalowice",2450,180,"34U","34U2H1S3Q",2,2017-11-02 09:02:39.6600000,0,1501101,0,2020-04-26 14:34:21.1300000,50.066670,18.566670
2417785,"Boguszowice",2450,180,"34U","34U2H1S3Q",2,2017-11-02 09:02:20.8930000,0,1361999,0,2020-04-26 14:34:27.0970000,50.063420,18.601060
2419363,"Rybnik",2450,180,"34U","34U2H1S3Q",2,2017-11-25 08:38:40.0200000,0,1524559,0,2020-04-26 14:34:31.2800000,50.097130,18.541790
2420468,"Orzepowice",2450,180,"34U","34U2H1S3Q",2,2018-04-11 19:44:23.7600000,0,1300902,0,2020-04-26 14:34:35.3170000,50.116670,18.533330
2420707,"Lyski",2450,180,"34U","34U2H1S3Q",2,2019-05-03 05:57:03.2500000,0,1254037,0,2020-04-26 14:34:45.1300000,50.119920,18.391460
2525290,"Nowe Grocholice",2440,180,"34U","34U1H5S3Q",2,2019-03-27 15:54:11.6200000,0,251431,0,2020-04-26 14:40:46.9170000,52.159240,20.911100
2525196,"Raszyn",2440,180,"34U","34U1H5S3Q",2,2020-03-25 13:02:04.9100000,0,701085,0,2020-04-26 14:40:51.2300000,52.156030,20.922600
2525070,"Rybie",2440,180,"34U","34U1H5S3Q",2,2019-08-19 07:14:56.1030000,0,433862,0,2020-04-26 14:40:54.5470000,52.152290,20.936550
2524861,"Paluch",2440,180,"34U","34U1H5S3Q",2,2020-01-20 10:35:19.2670000,0,548624,0,2020-04-26 14:40:58.1670000,52.150000,20.950000
2524515,"Jaworowa",2440,180,"34U","34U1H5S3Q",2,2019-11-14 19:52:07.2370000,0,439806,0,2020-04-26 14:41:02.4370000,52.144500,20.957620
2524213,"Dawidy",2440,180,"34U","34U1H5S3Q",2,2020-04-08 18:31:27.9070000,0,116826,0,2020-04-26 14:41:08.7670000,52.135170,20.975990
2523554,"Lady",2440,180,"34U","34U1H5S3Q",2,2020-03-14 12:47:07.2700000,0,654361,0,2020-04-26 14:41:12.5930000,52.125950,20.955560
2524237,"Suchy Las",2440,180,"34U","34U1H5S3Q",2,2019-04-17 06:33:45.2500000,0,1043325,0,2020-04-26 15:25:20.2930000,52.135910,20.849650
2523996,"Pyry",2440,180,"34U","34U1H5S4Q",2,2020-03-29 07:31:34.2230000,0,282030,0,2020-04-26 15:25:25.9200000,52.133330,21.016670
2523187,"Dabrowka",2440,180,"34U","34U1H5S4Q",2,2019-10-13 19:46:02.9800000,0,276599,0,2020-04-26 15:25:29.6300000,52.116670,21.016670
2522554,"Mysiadlo",2440,180,"34U","34U1H5S4Q",2,2020-03-31 18:29:47.5830000,0,180663,0,2020-04-26 15:25:33.0370000,52.102160,21.018560
2521910,"Nowa Iwiczna",2440,180,"34U","34U1H5S4Q",2,2019-09-22 10:25:51.7200000,0,213978,0,2020-04-26 15:25:36.4670000,52.091580,21.004140
2521688,"Iwiczna",2440,180,"34U","34U1H5S4Q",2,2019-09-22 10:41:14.7230000,0,179957,0,2020-04-26 15:25:40.0770000,52.083410,21.002600
2520705,"Orezna",2440,180,"34U","34U1H5S4Q",2,2020-04-17 09:55:03.2000000,0,481540,0,2020-04-26 15:25:44.2630000,52.066670,21.000000
2545160,"Kasinowo",2451,180,"33U","33U1H6S3Q",3,2017-09-12 20:34:40.5970000,0,0,1004400,2020-04-26 15:44:31.6630000,52.573330,16.630100
2529047,"Kurow",2451,180,"34U","34U1H4S3Q",2,2016-04-23 16:07:42.8170000,0,2685734,0,2020-04-26 15:44:46.1870000,52.233330,18.266670
