ZoneId,Description,RegionId,CountryId,UtmGrid,GridRef,ZoneControlState,DateCapturedUtc,LegionCount,SwarmCount,FacelessCount,LastUpdateDateUtc,Latitude,Longitude
2507032,"Kochanow",2446,180,"34U","34U2H2S1Q",3,2020-05-03 03:32:25.2130000,0,0,2340,2020-05-03 03:32:29.9930000,51.773930,20.024780
2506700,"Kochanow",2446,180,"34U","34U2H2S1Q",3,2020-05-03 03:32:35.1200000,0,0,1845,2020-05-03 03:32:36.6330000,51.766670,20.016670
2505572,"Kopiec",2446,180,"34U","34U2H2S1Q",3,2020-05-03 03:32:42.9470000,0,998,1153,2020-05-03 03:32:42.9470000,51.744040,20.034380
2503946,"Wegrzynowice",2446,180,"34U","34U2H1S2Q",3,2020-05-03 03:32:53.6230000,0,446,1034,2020-05-03 03:32:53.6230000,51.706100,19.971600
2590702,"Wysoki Grad",2444,180,"34U","34U1H5S2Q",3,2019-02-11 22:59:58.0530000,0,0,21063,2020-05-03 06:22:49.0600000,53.533330,21.366670
2595585,"Zgon",2444,180,"34U","34U1H5S2Q",0,2020-05-03 06:23:58.6230000,0,0,0,2020-05-03 06:23:58.6230000,53.650000,21.400000
2596278,"Stare Kielbonki",2444,180,"34U","34U1H5S2Q",0,2020-05-03 06:24:10.7600000,0,0,0,2020-05-03 06:24:10.7600000,53.666670,21.333330
2596279,"Chostka",2444,180,"34U","34U1H5S2Q",3,2020-05-03 06:37:43.5630000,74,0,517,2020-05-03 06:37:43.5630000,53.666670,21.466670
2596280,"Wojnowo",2444,180,"34U","34U1H5S2Q",3,2020-05-03 06:37:52.3000000,0,0,721,2020-05-03 06:37:52.3000000,53.666670,21.483330
2595214,"Ruciane-Nida",2444,180,"34U","34U1H5S2Q",3,2020-05-03 07:18:58.2500000,0,0,719,2020-05-03 07:18:58.2500000,53.641610,21.539640
2596281,"Piotrowo",2444,180,"34U","34U1H5S2Q",3,2020-05-03 07:19:12.0070000,0,0,1879,2020-05-03 07:19:14.8400000,53.666670,21.500000
2596284,"Wolka",2444,180,"34U","34U1H5S2Q",3,2020-05-03 07:19:31.9970000,0,0,1250,2020-05-03 07:19:31.9970000,53.666670,21.516670
2596276,"Zyzdrojowa Wola",2444,180,"34U","34U1H5S2Q",3,2020-05-03 07:47:21.3100000,0,0,2564,2020-05-03 07:47:25.8830000,53.666670,21.300000
2414256,"Katy",2450,180,"34U","34U2H4S1Q",2,2020-05-03 08:43:29.4370000,0,753,0,2020-05-03 08:43:29.4370000,49.983330,18.633330
2416060,"Swierklany",2450,180,"34U","34U2H1S3Q",3,2020-05-03 09:45:24.7100000,0,0,742,2020-05-03 09:45:24.7100000,50.022190,18.582860
2416573,"Michalkowice",2450,180,"34U","34U2H1S3Q",3,2020-05-03 09:45:31.8030000,0,0,763,2020-05-03 09:45:31.8030000,50.033330,18.566670
2416979,"Jankowice Rybnickie",2450,180,"34U","34U2H1S3Q",3,2020-05-03 09:45:37.8600000,0,0,616,2020-05-03 09:45:37.8600000,50.044790,18.547070
2504579,"Modrzewek",2446,180,"34U","34U2H1S2Q",3,2020-05-03 14:13:41.2470000,0,450,1034,2020-05-03 14:13:41.2470000,51.717960,19.990490
2504916,"Karolinow",2446,180,"34U","34U2H2S1Q",3,2020-05-03 14:13:54.5870000,0,460,1770,2020-05-03 14:14:02.1600000,51.730520,20.008450
2503318,"Swiniokierz",2446,180,"34U","34U2H1S2Q",3,2020-05-03 14:14:18.8430000,0,774,1287,2020-05-03 14:14:18.8430000,51.692960,19.990490
2413060,"Pawlowice",2450,180,"34U","34U2H4S1Q",2,2020-05-03 14:21:25.6730000,0,742,0,2020-05-03 14:21:25.6730000,49.961270,18.717780
2431909,"Miechow",2439,180,"34U","34U2H2S3Q",2,2016-08-05 03:12:07.4900000,0,3955554,0,2020-05-03 14:54:07.4600000,50.356480,20.027880
2504733,"Czechowice",2446,180,"34U","34U2H2S1Q",3,2020-05-03 15:08:47.9330000,0,0,1845,2020-05-03 15:08:49.3300000,51.724060,20.040260
2504101,"Zelechlinek",2446,180,"34U","34U2H2S1Q",3,2020-05-03 15:08:56.0100000,0,0,1845,2020-05-03 15:08:58.3470000,51.712140,20.034600
2378266,"Ruskie",2441,180,"34U","34U2H6S1Q",1,2019-05-07 09:54:17.4870000,98828,0,0,2020-05-03 16:31:54.3770000,49.216670,22.600000
2377774,"Dwernik",2441,180,"34U","34U2H6S1Q",1,2020-03-12 17:30:53.4170000,99382,0,0,2020-05-03 16:32:11.8970000,49.207280,22.624970
2378617,"Zatwarnica",2441,180,"34U","34U2H6S1Q",1,2020-03-11 20:22:20.2170000,98763,0,0,2020-05-03 16:54:36.9530000,49.226570,22.552700
2374749,"Berezki",2441,180,"34U","34U2H6S1Q",1,2020-01-06 11:12:07.9770000,98690,0,0,2020-05-03 17:10:36.2170000,49.140390,22.668310
2503995,"Zelechlin",2446,180,"34U","34U2H2S1Q",3,2020-05-03 18:34:15.3000000,0,0,2926,2020-05-03 18:34:22.6770000,51.707630,20.009390
