ZoneId,Description,RegionId,CountryId,UtmGrid,GridRef,ZoneControlState,DateCapturedUtc,LegionCount,SwarmCount,FacelessCount,LastUpdateDateUtc,Latitude,Longitude
2550803,"Brok",2440,180,"34U","34U1H5S4Q",2,2016-07-26 02:06:10.0800000,0,530384,0,2020-05-09 02:22:56.0130000,52.699480,21.857040
2550190,"Platkownica",2440,180,"34U","34U1H5S4Q",2,2016-07-26 02:06:34.6270000,0,27841,0,2020-05-09 02:23:00.3830000,52.683330,21.850000
2550191,"Morzyczyn",2440,180,"34U","34U1H5S4Q",2,2016-07-28 23:06:01.7530000,0,24279,0,2020-05-09 02:23:04.2170000,52.683330,21.900000
2549363,"Majdan Kielezewski",2440,180,"34U","34U1H5S4Q",2,2015-07-21 12:02:20.1100000,0,10950,0,2020-05-09 02:23:07.7870000,52.666670,21.900000
2552507,"Puzdrowizna",2440,180,"34U","34U1H5S4Q",2,2016-12-19 05:41:53.2630000,0,19759,0,2020-05-09 02:23:12.6500000,52.733330,21.816670
2553300,"Grabownica Nowa",2440,180,"34U","34U1H5S4Q",2,2017-02-06 04:54:52.0500000,0,22309,0,2020-05-09 02:23:16.9470000,52.750000,21.850000
2553301,"Kuskowizna",2440,180,"34U","34U1H5S4Q",2,2017-02-06 04:55:20.3000000,0,16059,0,2020-05-09 02:23:21.6270000,52.750000,21.900000
2550601,"Malkinia Gorna",2440,180,"34U","34U1H6S3Q",2,2016-09-12 04:23:43.7900000,0,541635,0,2020-05-09 02:44:02.5770000,52.692200,22.028360
2550352,"Przewoz",2440,180,"34U","34U1H6S3Q",2,2016-07-28 07:45:18.6470000,0,52729,0,2020-05-09 02:44:09.2300000,52.684080,22.020550
2550971,"Malkina",2440,180,"34U","34U1H6S3Q",2,2016-11-28 21:48:34.4900000,0,40593,0,2020-05-09 02:44:13.8430000,52.700000,22.033330
2550676,"Zawisty Dzikie",2440,180,"34U","34U1H6S3Q",2,2016-08-13 11:43:52.4130000,0,38393,0,2020-05-09 02:44:17.7430000,52.695110,22.068190
2551478,"Malkinia Dolna",2440,180,"34U","34U1H6S3Q",2,2016-11-28 21:48:58.6630000,0,20283,0,2020-05-09 02:44:21.7700000,52.712850,22.002010
2551755,"Kankowo",2440,180,"34U","34U1H6S3Q",2,2017-01-28 04:16:47.6930000,0,16983,0,2020-05-09 02:44:26.0830000,52.716670,22.050000
2553306,"Zlotoria Nowa",2440,180,"34U","34U1H6S3Q",2,2018-09-09 02:50:07.0070000,0,5000,0,2020-05-09 02:44:31.7900000,52.750000,22.050000
2549875,"Ciechanowiec",2442,180,"34U","34U1H6S3Q",2,2016-07-15 11:22:24.2930000,0,839595,0,2020-05-09 03:22:51.0100000,52.678280,22.498150
2550203,"Osada Ciechanowiec",2442,180,"34U","34U1H6S3Q",2,2016-07-15 11:26:31.1500000,0,236835,0,2020-05-09 03:22:54.8700000,52.683330,22.500000
2550204,"Antonin",2442,180,"34U","34U1H6S3Q",2,2016-11-30 05:15:19.2570000,0,22400,0,2020-05-09 03:22:59.4630000,52.683330,22.550000
2547829,"Kosiorki",2442,180,"34U","34U1H6S3Q",2,2016-08-22 02:33:57.8730000,0,7450,0,2020-05-09 03:23:02.3000000,52.633330,22.533330
2551764,"Zebry Wielkie",2442,180,"34U","34U1H6S3Q",2,2016-07-15 12:33:51.1600000,0,17400,0,2020-05-09 03:23:05.1130000,52.716670,22.500000
2551907,"Trynisze-Moszewo",2440,180,"34U","34U1H6S3Q",2,2016-07-15 12:57:29.4200000,0,3650,0,2020-05-09 03:23:07.7930000,52.717470,22.436570
2549825,"Tymianki Adamy",2440,180,"34U","34U1H6S3Q",2,2016-11-30 05:14:26.3800000,0,1803,0,2020-05-09 03:23:10.9330000,52.676800,22.438370
2556068,"Godlewo Pietaki",2442,180,"34U","34U1H6S3Q",2,2018-07-12 02:56:39.0600000,0,3750,0,2020-05-09 03:43:17.8670000,52.807170,22.360780
2556521,"Sienica Pietrasze",2442,180,"34U","34U1H6S3Q",2,2018-10-11 03:04:51.5200000,0,2290,0,2020-05-09 03:43:31.6730000,52.816670,22.400000
2555987,"Siennica-Lipusy",2442,180,"34U","34U1H6S3Q",2,2018-07-12 02:56:43.6870000,0,3750,0,2020-05-09 03:43:43.7870000,52.804320,22.395460
2554928,"Zawisty Kruki",2440,180,"34U","34U1H6S3Q",2,2017-04-08 04:01:05.8430000,0,2500,0,2020-05-09 03:43:49.8630000,52.783330,22.416670
2554926,"Stokowo Bucki",2442,180,"34U","34U1H6S3Q",2,2018-07-12 02:56:26.0770000,0,3750,0,2020-05-09 03:43:54.4500000,52.783330,22.383330
2554372,"Biale Misztale",2440,180,"34U","34U1H6S3Q",2,2018-04-11 02:36:32.3370000,0,2500,0,2020-05-09 03:43:59.9600000,52.770580,22.348510
2553861,"Biale Szczepanowice",2440,180,"34U","34U1H6S3Q",2,2017-05-10 02:23:56.6070000,0,3750,0,2020-05-09 03:44:13.8270000,52.764550,22.364990
2553313,"Swierze Kolonie",2440,180,"34U","34U1H6S3Q",2,2018-03-24 05:04:56.3770000,0,6150,0,2020-05-09 04:04:47.0400000,52.750000,22.166670
2553312,"Kietlanka",2440,180,"34U","34U1H6S3Q",2,2017-05-27 02:36:16.0200000,0,2500,0,2020-05-09 04:04:55.2730000,52.750000,22.166670
2553793,"Szulborze Koty",2440,180,"34U","34U1H6S3Q",2,2018-02-20 03:21:00.0170000,0,2500,0,2020-05-09 04:05:01.3430000,52.761960,22.206290
2553790,"Szulborze Wielkie",2440,180,"34U","34U1H6S3Q",2,2018-04-21 02:29:41.4700000,0,2500,0,2020-05-09 04:05:05.8630000,52.761900,22.223800
2552515,"Petkowo Wymiarowo",2440,180,"34U","34U1H6S3Q",2,2017-06-15 14:43:08.7200000,0,2400,0,2020-05-09 04:05:10.7800000,52.733330,22.200000
2551757,"Petkowo Wielkie",2440,180,"34U","34U1H6S3Q",2,2017-01-28 04:15:57.3000000,0,1826,0,2020-05-09 04:05:14.7570000,52.716670,22.183330
2550975,"Wolka Nadbuzna",2440,180,"34U","34U1H6S3Q",2,2017-01-25 04:30:03.2400000,0,7035,0,2020-05-09 04:05:18.7600000,52.700000,22.216670
2553746,"Dlugosiodlo",2440,180,"34U","34U1H5S4Q",2,2018-03-25 10:20:29.5730000,0,10154,0,2020-05-09 04:26:04.3930000,52.759980,21.591830
2554912,"Bosewo Nowe",2440,180,"34U","34U1H5S4Q",2,2016-08-26 22:11:43.5470000,0,7889,0,2020-05-09 04:26:09.0400000,52.783330,21.600000
2554914,"Pecyna Stara",2440,180,"34U","34U1H5S4Q",2,2016-08-27 13:17:28.6370000,0,6797,0,2020-05-09 04:26:13.7800000,52.783330,21.650000
2553296,"Laczka",2440,180,"34U","34U1H5S4Q",2,2017-09-07 22:08:42.6430000,0,8490,0,2020-05-09 04:26:18.1570000,52.750000,21.616670
2552502,"Augustowo",2440,180,"34U","34U1H5S4Q",2,2017-09-07 05:51:33.0330000,0,8672,0,2020-05-09 04:26:21.9100000,52.733330,21.583330
2552504,"Debienica",2440,180,"34U","34U1H5S4Q",2,2017-09-07 05:51:18.1770000,0,6153,0,2020-05-09 04:26:26.0170000,52.733330,21.633330
2550185,"Budykierz",2440,180,"34U","34U1H5S4Q",2,2017-09-07 05:50:08.1270000,0,10298,0,2020-05-09 04:26:31.1700000,52.683330,21.633330
