ZoneId,Description,RegionId,CountryId,UtmGrid,GridRef,ZoneControlState,DateCapturedUtc,LegionCount,SwarmCount,FacelessCount,LastUpdateDateUtc,Latitude,Longitude
2523186,"Pyry Ludwinowo",2440,180,"34U","34U1H5S4Q",3,2014-11-04 17:14:44.0800000,0,21285,419760,2020-04-27 04:09:53.7670000,52.116670,21.016670
2429562,"Jozefow",2450,180,"34U","34U2H1S4Q",3,2019-06-17 08:14:55.7200000,8400,0,703695,2020-04-27 05:09:02.8330000,50.310500,19.178180
2428336,"Porabka",2450,180,"34U","34U2H1S4Q",3,2014-08-01 10:11:10.5270000,2942,0,87720,2020-04-27 05:09:30.5000000,50.283330,19.233330
2428338,"Niemce",2450,180,"34U","34U2H1S4Q",3,2014-07-26 19:18:09.8100000,1085,0,36082,2020-04-27 05:27:17.9400000,50.283330,19.250000
2423594,"Krasowy",2450,180,"34U","34U2H1S4Q",3,2015-03-23 14:03:41.9700000,1339,0,79709,2020-04-27 05:27:54.2370000,50.183330,19.150000
2423593,"Szklarnia",2450,180,"34U","34U2H1S4Q",3,2014-12-12 21:27:10.6000000,1137,0,91767,2020-04-27 05:28:07.0900000,50.183330,19.100000
2423867,"Wesola",2450,180,"34U","34U2H1S4Q",3,2014-12-10 21:01:06.0970000,300,0,91859,2020-04-27 05:28:14.5100000,50.188660,19.108140
2420478,"Urbanowice",2450,180,"34U","34U2H1S4Q",3,2014-11-12 10:54:47.9770000,600,517,162222,2020-04-27 05:28:31.6970000,50.116670,19.066670
2421236,"Rybowka",2450,180,"34U","34U2H1S3Q",3,2015-02-09 17:23:26.6570000,1070,0,100147,2020-04-27 05:29:17.6770000,50.133330,18.733330
2442453,"Kalety",2450,180,"34U","34U2H1S3Q",2,2020-04-27 06:15:18.1700000,0,944,0,2020-04-27 06:15:18.1700000,50.566670,18.900000
2442452,"Jedrysek",2450,180,"34U","34U2H1S3Q",3,2013-11-04 19:39:11.3230000,3149,6154,46695,2020-04-27 06:15:40.4270000,50.566670,18.883330
2420932,"Belk",2450,180,"34U","34U2H1S3Q",3,2015-01-05 08:15:22.9000000,4805,879,49615,2020-04-27 06:48:03.0330000,50.130480,18.716670
