ZoneId,Description,RegionId,CountryId,UtmGrid,GridRef,ZoneControlState,DateCapturedUtc,LegionCount,SwarmCount,FacelessCount,LastUpdateDateUtc,Latitude,Longitude
2516886,"Marianki",2440,180,"34U","34U2H2S2Q",2,2019-02-14 08:39:13.9700000,0,163703,0,2020-03-31 05:39:41.7700000,51.983330,21.200000
2515007,"Aleksandrow",2440,180,"34U","34U2H2S2Q",2,2019-08-14 17:52:03.4070000,0,240181,0,2020-03-31 05:39:49.8570000,51.947230,21.186620
2512893,"Wola Chynowska",2440,180,"34U","34U2H2S2Q",2,2019-04-27 02:20:05.9270000,0,400812,0,2020-03-31 05:40:02.4100000,51.900000,21.100000
2513166,"Chynow",2440,180,"34U","34U2H2S2Q",2,2019-05-12 12:47:08.9270000,0,498028,0,2020-03-31 05:40:09.2100000,51.904250,21.082080
2511324,"Grojec",2440,180,"34U","34U2H2S1Q",2,2019-01-04 04:08:00.6830000,0,314768,0,2020-03-31 05:40:20.5930000,51.866670,20.866670
2517961,"Kalen",2446,180,"34U","34U1H5S3Q",2,2019-07-31 18:15:10.8900000,0,350658,0,2020-03-31 05:40:40.4870000,52.009300,20.690860
2518631,"Huta Zabiowolska",2446,180,"34U","34U1H5S3Q",2,2019-08-14 10:49:56.4370000,0,466541,0,2020-03-31 05:40:47.8130000,52.023560,20.684170
2518869,"Zabia Wola",2446,180,"34U","34U1H5S3Q",2,2019-09-23 21:23:01.1500000,0,538112,0,2020-03-31 05:56:39.9670000,52.031690,20.691120
2519644,"Rozalin",2440,180,"34U","34U1H5S3Q",2,2019-10-09 07:17:21.1700000,0,192047,0,2020-03-31 05:56:46.3070000,52.048270,20.746820
2519283,"Osowiec",2440,180,"34U","34U1H5S3Q",2,2019-08-23 21:40:25.0200000,0,440994,0,2020-03-31 05:56:50.3930000,52.033910,20.657390
2522585,"Grodzisk Mazowiecki",2440,180,"34U","34U1H5S3Q",2,2019-11-11 14:16:44.4870000,0,216518,0,2020-03-31 05:56:57.5670000,52.103870,20.633700
2531310,"Wolka",2440,180,"34U","34U1H5S3Q",2,2019-08-11 15:04:54.3870000,0,449220,0,2020-03-31 05:57:15.9600000,52.279290,20.712150
2533671,"Dabrowa",2440,180,"34U","34U1H5S3Q",2,2019-11-29 17:12:32.9770000,0,173005,0,2020-03-31 05:57:24.5470000,52.327420,20.867930
2534174,"Lomianki",2440,180,"34U","34U1H5S3Q",2,2019-08-09 23:00:27.5930000,0,746286,0,2020-03-31 05:57:28.2930000,52.334130,20.886020
2431813,"Kamienica",2439,180,"34U","34U2H1S4Q",3,2020-03-31 08:51:55.6270000,436,0,1334,2020-03-31 08:51:55.6270000,50.352470,19.886460
2431886,"Trzebienice",2439,180,"34U","34U2H1S4Q",3,2020-03-31 08:52:14.2200000,0,0,3264,2020-03-31 08:52:14.8630000,50.355650,19.862770
2432052,"Lgota Wielka",2439,180,"34U","34U2H1S4Q",3,2020-03-31 09:12:16.4800000,1473,0,2068,2020-03-31 09:12:16.4800000,50.362380,19.841820
2432440,"Kolonia Brzozowka",2439,180,"34U","34U2H1S4Q",3,2020-03-31 09:13:00.6430000,0,315,967,2020-03-31 09:13:00.6430000,50.366670,19.833330
2432821,"Wierzchowisko",2439,180,"34U","34U2H1S4Q",3,2020-03-31 09:13:25.5400000,0,0,674,2020-03-31 09:13:25.5400000,50.375140,19.815220
